"id","date","state_name","state_code","airport","freight"
955,"2020-09-01","Andhra Pradesh","28","Vijayawada",0.0
956,"2020-09-01","Andhra Pradesh","28","Tirupati",0.0
957,"2020-09-01","Delhi","7","Delhi",48037.0
958,"2020-09-01","Maharashtra","27","Mumbai",38303.0
959,"2020-09-01","Karnataka","29","Bangalore",19123.0
960,"2020-09-01","Telangana","36","Hyderabad",5954.0
961,"2020-09-01","Kerala","32","Cochin",3241.0
962,"2020-09-01","Maharashtra","27","Nagpur",9.0
963,"2020-09-01","Kerala","32","Kannur",0.0
964,"2020-09-01","Maharashtra","27","Pune",0.0
965,"2020-09-01","Bihar","10","Patna",0.0
966,"2020-09-01","West Bengal","19","Bagdogra",0.0
967,"2020-09-01","Andhra Pradesh","28","Visakhapatnam",0.0
968,"2020-09-01","Chandigarh","4","Chandigarh",0.0
969,"2020-09-01","Tamil Nadu","33","Madurai",4.0
970,"2020-09-01","Gujarat","24","Surat",0.0
971,"2020-09-01","Maharashtra","27","Aurangabad",0.0
972,"2020-09-01","Bihar","10","Gaya",0.0
973,"2020-09-01","Madhya Pradesh","23","Indore",0.0
974,"2020-10-01","Tamil Nadu","33","Chennai",22937.0
975,"2020-10-01","West Bengal","19","Kolkata",3979.0
976,"2020-10-01","Gujarat","24","Ahmedabad",1151.0
977,"2020-10-01","Goa","30","Goa",20.0
978,"2020-10-01","Assam","18","Guwahati",0.0
979,"2020-10-01","Uttar Pradesh","9","Lucknow",97.0
980,"2020-10-01","Rajasthan","8","Jaipur",92.0
981,"2020-10-01","Kerala","32","Trivandrum",893.0
982,"2020-10-01","Odisha","21","Bhubaneswar",0.0
983,"2020-10-01","Kerala","32","Calicut",781.0
984,"2020-10-01","Tamil Nadu","33","Coimbatore",22.0
985,"2020-10-01","Uttar Pradesh","9","Varanasi",0.0
986,"2020-10-01","Jammu and Kashmir","1","Srinagar",0.0
987,"2020-10-01","Punjab","3","Amritsar",67.0
988,"2020-10-01","Karnataka","29","Mangalore",73.0
989,"2020-10-01","Andaman and Nicobar Islands","35","Portblair",0.0
990,"2020-10-01","Tamil Nadu","33","Trichy",285.0
991,"2020-10-01","Manipur","14","Imphal",0.0
992,"2020-10-01","Andhra Pradesh","28","Vijayawada",0.0
993,"2020-10-01","Andhra Pradesh","28","Tirupati",0.0
994,"2020-10-01","Delhi","7","Delhi",48817.0
995,"2020-10-01","Maharashtra","27","Mumbai",42463.0
996,"2020-10-01","Karnataka","29","Bangalore",19620.0
997,"2020-10-01","Telangana","36","Hyderabad",5222.0
998,"2020-10-01","Kerala","32","Cochin",1942.0
999,"2020-10-01","Maharashtra","27","Nagpur",0.0
1000,"2020-10-01","Kerala","32","Kannur",0.0
1001,"2020-10-01","Maharashtra","27","Pune",0.0
1002,"2020-10-01","Bihar","10","Patna",0.0
1003,"2020-10-01","West Bengal","19","Bagdogra",0.0
1004,"2020-10-01","Andhra Pradesh","28","Visakhapatnam",0.0
1005,"2020-10-01","Chandigarh","4","Chandigarh",0.0
1006,"2020-10-01","Tamil Nadu","33","Madurai",22.0
1007,"2020-10-01","Gujarat","24","Surat",0.0
1008,"2020-10-01","Maharashtra","27","Aurangabad",0.0
1009,"2020-10-01","Bihar","10","Gaya",0.0
1010,"2020-10-01","Madhya Pradesh","23","Indore",5.0
1011,"2020-11-01","Tamil Nadu","33","Chennai",22132.0
1012,"2020-11-01","West Bengal","19","Kolkata",3659.0
1013,"2020-11-01","Gujarat","24","Ahmedabad",2690.0
1014,"2020-11-01","Goa","30","Goa",63.0
1015,"2020-11-01","Assam","18","Guwahati",0.0
1016,"2020-11-01","Uttar Pradesh","9","Lucknow",16.0
1017,"2020-11-01","Rajasthan","8","Jaipur",45.0
1018,"2020-11-01","Kerala","32","Trivandrum",799.0
1019,"2020-11-01","Odisha","21","Bhubaneswar",0.0
1020,"2020-11-01","Kerala","32","Calicut",704.0
1021,"2020-11-01","Tamil Nadu","33","Coimbatore",24.0
1022,"2020-11-01","Uttar Pradesh","9","Varanasi",0.0
1023,"2020-11-01","Jammu and Kashmir","1","Srinagar",0.0
1024,"2020-11-01","Punjab","3","Amritsar",78.0
1025,"2020-11-01","Karnataka","29","Mangalore",37.0
1026,"2020-11-01","Andaman and Nicobar Islands","35","Portblair",0.0
1027,"2020-11-01","Tamil Nadu","33","Trichy",306.0
1028,"2020-11-01","Manipur","14","Imphal",0.0
1029,"2020-11-01","Andhra Pradesh","28","Vijayawada",0.0
1030,"2020-11-01","Andhra Pradesh","28","Tirupati",0.0
1031,"2020-11-01","Delhi","7","Delhi",43243.0
1032,"2020-11-01","Maharashtra","27","Mumbai",41975.0
1033,"2020-11-01","Karnataka","29","Bangalore",19248.0
1034,"2020-11-01","Telangana","36","Hyderabad",5535.0
1035,"2020-11-01","Kerala","32","Cochin",1878.0
1036,"2020-11-01","Maharashtra","27","Nagpur",0.0
1037,"2020-11-01","Kerala","32","Kannur",0.0
1038,"2020-11-01","Maharashtra","27","Pune",0.0
1039,"2020-11-01","Bihar","10","Patna",0.0
1040,"2020-11-01","West Bengal","19","Bagdogra",0.0
1041,"2020-11-01","Andhra Pradesh","28","Visakhapatnam",6.0
1042,"2020-11-01","Chandigarh","4","Chandigarh",0.0
1043,"2020-11-01","Tamil Nadu","33","Madurai",24.0
1044,"2020-11-01","Gujarat","24","Surat",0.0
1045,"2020-11-01","Maharashtra","27","Aurangabad",0.0
1046,"2020-11-01","Bihar","10","Gaya",0.0
1047,"2020-11-01","Madhya Pradesh","23","Indore",6.0
1048,"2020-12-01","Tamil Nadu","33","Chennai",23768.0
1049,"2020-12-01","West Bengal","19","Kolkata",4216.0
1050,"2020-12-01","Gujarat","24","Ahmedabad",3046.0
1051,"2020-12-01","Goa","30","Goa",67.0
1052,"2020-12-01","Assam","18","Guwahati",0.0
1053,"2020-12-01","Uttar Pradesh","9","Lucknow",20.0
1054,"2020-12-01","Rajasthan","8","Jaipur",95.0
1055,"2020-12-01","Kerala","32","Trivandrum",1148.0
1056,"2020-12-01","Odisha","21","Bhubaneswar",0.0
1057,"2020-12-01","Kerala","32","Calicut",633.0
1058,"2020-12-01","Tamil Nadu","33","Coimbatore",27.0
1059,"2020-12-01","Uttar Pradesh","9","Varanasi",0.0
1060,"2020-12-01","Jammu and Kashmir","1","Srinagar",0.0
1061,"2020-12-01","Punjab","3","Amritsar",69.0
1062,"2020-12-01","Karnataka","29","Mangalore",27.0
1063,"2020-12-01","Andaman and Nicobar Islands","35","Portblair",0.0
1064,"2020-12-01","Tamil Nadu","33","Trichy",268.0
1065,"2020-12-01","Manipur","14","Imphal",0.0
1066,"2020-12-01","Andhra Pradesh","28","Vijayawada",0.0
1067,"2020-12-01","Andhra Pradesh","28","Tirupati",0.0
1068,"2020-12-01","Delhi","7","Delhi",43141.0
1069,"2020-12-01","Maharashtra","27","Mumbai",45038.0
1070,"2020-12-01","Karnataka","29","Bangalore",20425.0
1071,"2020-12-01","Telangana","36","Hyderabad",5809.0
1072,"2020-12-01","Kerala","32","Cochin",2623.0
1073,"2020-12-01","Maharashtra","27","Nagpur",0.0
1074,"2020-12-01","Kerala","32","Kannur",0.0
1075,"2020-12-01","Maharashtra","27","Pune",0.0
1076,"2020-12-01","Bihar","10","Patna",0.0
1077,"2020-12-01","West Bengal","19","Bagdogra",0.0
1078,"2020-12-01","Andhra Pradesh","28","Visakhapatnam",25.0
1079,"2020-12-01","Chandigarh","4","Chandigarh",0.0
1080,"2020-12-01","Tamil Nadu","33","Madurai",21.0
1081,"2020-12-01","Gujarat","24","Surat",0.0
1082,"2020-12-01","Maharashtra","27","Aurangabad",0.0
1083,"2020-12-01","Bihar","10","Gaya",0.0
1084,"2020-12-01","Madhya Pradesh","23","Indore",7.0
1085,"2019-01-01","Tamil Nadu","33","Chennai",23143.0
1086,"2019-01-01","West Bengal","19","Kolkata",4673.0
1087,"2019-01-01","Gujarat","24","Ahmedabad",3097.0
1088,"2019-01-01","Goa","30","Goa",104.0
1089,"2019-01-01","Assam","18","Guwahati",7.0
1090,"2019-01-01","Uttar Pradesh","9","Lucknow",226.0
1091,"2019-01-01","Rajasthan","8","Jaipur",248.0
1092,"2019-01-01","Kerala","32","Trivandrum",1801.0
1093,"2019-01-01","Odisha","21","Bhubaneswar",0.0
1094,"2019-01-01","Kerala","32","Calicut",1694.0
1095,"2019-01-01","Tamil Nadu","33","Coimbatore",178.0
1096,"2019-01-01","Uttar Pradesh","9","Varanasi",0.0
1097,"2019-01-01","Jammu and Kashmir","1","Srinagar",0.0
1098,"2019-01-01","Punjab","3","Amritsar",73.0
1099,"2019-01-01","Karnataka","29","Mangalore",148.0
1100,"2019-01-01","Andaman and Nicobar Islands","35","Portblair",0.0
1101,"2019-01-01","Tamil Nadu","33","Trichy",601.0
1102,"2019-01-01","Manipur","14","Imphal",0.0
1103,"2019-01-01","Andhra Pradesh","28","Vijayawada",0.0
1104,"2019-01-01","Andhra Pradesh","28","Tirupati",0.0
1105,"2019-01-01","Delhi","7","Delhi",50326.0
1106,"2019-01-01","Maharashtra","27","Mumbai",51828.0
1107,"2019-01-01","Karnataka","29","Bangalore",18363.0
1108,"2019-01-01","Telangana","36","Hyderabad",6497.0
1109,"2019-01-01","Kerala","32","Cochin",5042.0
1110,"2019-01-01","Maharashtra","27","Nagpur",83.0
1111,"2019-01-01","Kerala","32","Kannur",0.0
1112,"2019-01-01","Maharashtra","27","Pune",39.0
1113,"2019-01-01","Bihar","10","Patna",0.0
1114,"2019-01-01","West Bengal","19","Bagdogra",0.0
1115,"2019-01-01","Andhra Pradesh","28","Visakhapatnam",37.0
1116,"2019-01-01","Punjab","3","Chandigarh",0.0
1117,"2019-01-01","Tamil Nadu","33","Madurai",126.0
1118,"2019-01-01","Gujarat","24","Surat",0.0
1119,"2019-01-01","Maharashtra","27","Aurangabad",0.0
1120,"2019-01-01","Bihar","10","Gaya",0.0
1121,"2019-01-01","Madhya Pradesh","23","Indore",0.0
1122,"2019-02-01","Tamil Nadu","33","Chennai",20749.0
1123,"2019-02-01","West Bengal","19","Kolkata",3936.0
1124,"2019-02-01","Gujarat","24","Ahmedabad",3327.0
1125,"2019-02-01","Goa","30","Goa",55.0
1126,"2019-02-01","Assam","18","Guwahati",0.0
1127,"2019-02-01","Uttar Pradesh","9","Lucknow",205.0
1128,"2019-02-01","Rajasthan","8","Jaipur",196.0
1129,"2019-02-01","Kerala","32","Trivandrum",1620.0
1130,"2019-02-01","Odisha","21","Bhubaneswar",6.0
1131,"2019-02-01","Kerala","32","Calicut",2370.0
1132,"2019-02-01","Tamil Nadu","33","Coimbatore",233.0
1133,"2019-02-01","Uttar Pradesh","9","Varanasi",0.0
1134,"2019-02-01","Jammu and Kashmir","1","Srinagar",0.0
1135,"2019-02-01","Punjab","3","Amritsar",83.0
1136,"2019-02-01","Karnataka","29","Mangalore",316.0
1137,"2019-02-01","Andaman and Nicobar Islands","35","Portblair",0.0
1138,"2019-02-01","Tamil Nadu","33","Trichy",777.0
1139,"2019-02-01","Manipur","14","Imphal",0.0
1140,"2019-02-01","Andhra Pradesh","28","Vijayawada",0.0
1141,"2019-02-01","Andhra Pradesh","28","Tirupati",0.0
1142,"2019-02-01","Delhi","7","Delhi",47331.0
1143,"2019-02-01","Maharashtra","27","Mumbai",49453.0
1144,"2019-02-01","Karnataka","29","Bangalore",19063.0
1145,"2019-02-01","Telangana","36","Hyderabad",6897.0
1146,"2019-02-01","Kerala","32","Cochin",4622.0
1147,"2019-02-01","Maharashtra","27","Nagpur",30.0
1148,"2019-02-01","Kerala","32","Kannur",0.0
1149,"2019-02-01","Maharashtra","27","Pune",57.0
1150,"2019-02-01","Bihar","10","Patna",0.0
1151,"2019-02-01","West Bengal","19","Bagdogra",0.0
1152,"2019-02-01","Andhra Pradesh","28","Visakhapatnam",32.0
1153,"2019-02-01","Punjab","3","Chandigarh",0.0
1154,"2019-02-01","Tamil Nadu","33","Madurai",150.0
1155,"2019-02-01","Gujarat","24","Surat",0.0
1156,"2019-02-01","Maharashtra","27","Aurangabad",0.0
1157,"2019-02-01","Bihar","10","Gaya",0.0
1158,"2019-02-01","Madhya Pradesh","23","Indore",25.0
1159,"2019-03-01","Tamil Nadu","33","Chennai",28699.0
1160,"2019-03-01","West Bengal","19","Kolkata",5516.0
1161,"2019-03-01","Gujarat","24","Ahmedabad",3782.0
1162,"2019-03-01","Goa","30","Goa",132.0
1163,"2019-03-01","Assam","18","Guwahati",0.0
1164,"2019-03-01","Uttar Pradesh","9","Lucknow",0.0
1165,"2019-03-01","Rajasthan","8","Jaipur",1211.0
1166,"2019-03-01","Kerala","32","Trivandrum",2289.0
1167,"2019-03-01","Odisha","21","Bhubaneswar",0.0
1168,"2019-03-01","Kerala","32","Calicut",2113.0
1169,"2019-03-01","Tamil Nadu","33","Coimbatore",277.0
1170,"2019-03-01","Uttar Pradesh","9","Varanasi",0.0
1171,"2019-03-01","Jammu and Kashmir","1","Srinagar",0.0
1172,"2019-03-01","Punjab","3","Amritsar",0.0
1173,"2019-03-01","Karnataka","29","Mangalore",226.0
1174,"2019-03-01","Andaman and Nicobar Islands","35","Portblair",0.0
1175,"2019-03-01","Tamil Nadu","33","Trichy",720.0
1176,"2019-03-01","Manipur","14","Imphal",0.0
1177,"2019-03-01","Andhra Pradesh","28","Vijayawada",0.0
1178,"2019-03-01","Andhra Pradesh","28","Tirupati",0.0
1179,"2019-03-01","Delhi","7","Delhi",55226.0
1180,"2019-03-01","Maharashtra","27","Mumbai",60233.0
1181,"2019-03-01","Karnataka","29","Bangalore",21568.0
1182,"2019-03-01","Telangana","36","Hyderabad",7766.0
1183,"2019-03-01","Kerala","32","Cochin",5162.0
1184,"2019-03-01","Maharashtra","27","Nagpur",58.0
1185,"2019-03-01","Kerala","32","Kannur",0.0
1186,"2019-03-01","Maharashtra","27","Pune",9.0
1187,"2019-03-01","Bihar","10","Patna",0.0
1188,"2019-03-01","West Bengal","19","Bagdogra",0.0
1189,"2019-03-01","Andhra Pradesh","28","Visakhapatnam",52.0
1190,"2019-03-01","Punjab","3","Chandigarh",0.0
1191,"2019-03-01","Tamil Nadu","33","Madurai",198.0
1192,"2019-03-01","Gujarat","24","Surat",0.0
1193,"2019-03-01","Maharashtra","27","Aurangabad",0.0
1194,"2019-03-01","Bihar","10","Gaya",0.0
1195,"2019-03-01","Madhya Pradesh","23","Indore",0.0
1196,"2019-04-01","Tamil Nadu","33","Chennai",24754.0
1197,"2019-04-01","West Bengal","19","Kolkata",5153.0
1198,"2019-04-01","Gujarat","24","Ahmedabad",4192.0
1199,"2019-04-01","Goa","30","Goa",159.0
1200,"2019-04-01","Assam","18","Guwahati",0.0
1201,"2019-04-01","Uttar Pradesh","9","Lucknow",368.0
1202,"2019-04-01","Rajasthan","8","Jaipur",240.0
1203,"2019-04-01","Kerala","32","Trivandrum",2066.0
1204,"2019-04-01","Odisha","21","Bhubaneswar",0.0
1205,"2019-04-01","Kerala","32","Calicut",2340.0
1206,"2019-04-01","Tamil Nadu","33","Coimbatore",215.0
1207,"2019-04-01","Uttar Pradesh","9","Varanasi",2.0
1208,"2019-04-01","Jammu and Kashmir","1","Srinagar",0.0
1209,"2019-04-01","Punjab","3","Amritsar",201.0
1210,"2019-04-01","Karnataka","29","Mangalore",250.0
1211,"2019-04-01","Andaman and Nicobar Islands","35","Portblair",0.0
1212,"2019-04-01","Tamil Nadu","33","Trichy",672.0
1213,"2019-04-01","Manipur","14","Imphal",0.0
1214,"2019-04-01","Andhra Pradesh","28","Vijayawada",0.0
1215,"2019-04-01","Andhra Pradesh","28","Tirupati",0.0
1216,"2019-04-01","Delhi","7","Delhi",52204.0
1217,"2019-04-01","Maharashtra","27","Mumbai",48712.0
1218,"2019-04-01","Karnataka","29","Bangalore",19610.0
1219,"2019-04-01","Telangana","36","Hyderabad",7193.0
1220,"2019-04-01","Kerala","32","Cochin",5001.0
1221,"2019-04-01","Maharashtra","27","Nagpur",79.0
1222,"2019-04-01","Kerala","32","Kannur",0.0
1223,"2019-04-01","Maharashtra","27","Pune",3.0
1224,"2019-04-01","Bihar","10","Patna",0.0
1225,"2019-04-01","West Bengal","19","Bagdogra",0.0
1226,"2019-04-01","Andhra Pradesh","28","Visakhapatnam",42.0
1227,"2019-04-01","Punjab","3","Chandigarh",0.0
1228,"2019-04-01","Tamil Nadu","33","Madurai",160.0
1229,"2019-04-01","Gujarat","24","Surat",0.0
1230,"2019-04-01","Maharashtra","27","Aurangabad",0.0
1231,"2019-04-01","Bihar","10","Gaya",0.0
1232,"2019-04-01","Madhya Pradesh","23","Indore",29.0
1233,"2019-05-01","Tamil Nadu","33","Chennai",24168.0
1234,"2019-05-01","West Bengal","19","Kolkata",4969.0
1235,"2019-05-01","Gujarat","24","Ahmedabad",4045.0
1236,"2019-05-01","Goa","30","Goa",138.0
1237,"2019-05-01","Assam","18","Guwahati",0.0
1238,"2019-05-01","Uttar Pradesh","9","Lucknow",383.0
1239,"2019-05-01","Rajasthan","8","Jaipur",198.0
1240,"2019-05-01","Kerala","32","Trivandrum",1915.0
1241,"2019-05-01","Odisha","21","Bhubaneswar",0.0
1242,"2019-05-01","Kerala","32","Calicut",2343.0
1243,"2019-05-01","Tamil Nadu","33","Coimbatore",259.0
1244,"2019-05-01","Uttar Pradesh","9","Varanasi",3.0
1245,"2019-05-01","Jammu and Kashmir","1","Srinagar",0.0
1246,"2019-05-01","Punjab","3","Amritsar",146.0
1247,"2019-05-01","Karnataka","29","Mangalore",217.0
1248,"2019-05-01","Andaman and Nicobar Islands","35","Portblair",0.0
1249,"2019-05-01","Tamil Nadu","33","Trichy",670.0
1250,"2019-05-01","Manipur","14","Imphal",0.0
1251,"2019-05-01","Andhra Pradesh","28","Vijayawada",0.0
1252,"2019-05-01","Andhra Pradesh","28","Tirupati",0.0
1253,"2019-05-01","Delhi","7","Delhi",53305.0
1254,"2019-05-01","Maharashtra","27","Mumbai",55028.0
1255,"2019-05-01","Karnataka","29","Bangalore",19968.0
1256,"2019-05-01","Telangana","36","Hyderabad",7772.0
1257,"2019-05-01","Kerala","32","Cochin",5501.0
1258,"2019-05-01","Maharashtra","27","Nagpur",31.0
1259,"2019-05-01","Kerala","32","Kannur",0.0
1260,"2019-05-01","Maharashtra","27","Pune",2.0
1261,"2019-05-01","Bihar","10","Patna",0.0
1262,"2019-05-01","West Bengal","19","Bagdogra",0.0
1263,"2019-05-01","Andhra Pradesh","28","Visakhapatnam",20.0
1264,"2019-05-01","Punjab","3","Chandigarh",0.0
1265,"2019-05-01","Tamil Nadu","33","Madurai",119.0
1266,"2019-05-01","Gujarat","24","Surat",0.0
1267,"2019-05-01","Maharashtra","27","Aurangabad",0.0
1268,"2019-05-01","Bihar","10","Gaya",0.0
1269,"2019-05-01","Madhya Pradesh","23","Indore",171.0
1270,"2019-06-01","Tamil Nadu","33","Chennai",23272.0
1271,"2019-06-01","West Bengal","19","Kolkata",5110.0
1272,"2019-06-01","Gujarat","24","Ahmedabad",4966.0
1273,"2019-06-01","Goa","30","Goa",68.0
1274,"2019-06-01","Assam","18","Guwahati",0.0
1275,"2019-06-01","Uttar Pradesh","9","Lucknow",286.0
1276,"2019-06-01","Rajasthan","8","Jaipur",174.0
1277,"2019-06-01","Kerala","32","Trivandrum",2017.0
1278,"2019-06-01","Odisha","21","Bhubaneswar",0.0
1279,"2019-06-01","Kerala","32","Calicut",2287.0
1280,"2019-06-01","Tamil Nadu","33","Coimbatore",231.0
1281,"2019-06-01","Uttar Pradesh","9","Varanasi",0.0
1282,"2019-06-01","Jammu and Kashmir","1","Srinagar",0.0
1283,"2019-06-01","Punjab","3","Amritsar",107.0
1284,"2019-06-01","Karnataka","29","Mangalore",188.0
1285,"2019-06-01","Andaman and Nicobar Islands","35","Portblair",0.0
1286,"2019-06-01","Tamil Nadu","33","Trichy",575.0
1287,"2019-06-01","Manipur","14","Imphal",0.0
1288,"2019-06-01","Andhra Pradesh","28","Vijayawada",0.0
1289,"2019-06-01","Andhra Pradesh","28","Tirupati",0.0
1290,"2019-06-01","Delhi","7","Delhi",48167.0
1291,"2019-06-01","Maharashtra","27","Mumbai",47137.0
1292,"2019-06-01","Karnataka","29","Bangalore",18908.0
1293,"2019-06-01","Telangana","36","Hyderabad",6975.0
1294,"2019-06-01","Kerala","32","Cochin",5752.0
1295,"2019-06-01","Maharashtra","27","Nagpur",113.0
1296,"2019-06-01","Kerala","32","Kannur",0.0
1297,"2019-06-01","Maharashtra","27","Pune",4.0
1298,"2019-06-01","Bihar","10","Patna",0.0
1299,"2019-06-01","West Bengal","19","Bagdogra",0.0
1300,"2019-06-01","Andhra Pradesh","28","Visakhapatnam",33.0
1301,"2019-06-01","Punjab","3","Chandigarh",0.0
1302,"2019-06-01","Tamil Nadu","33","Madurai",109.0
1303,"2019-06-01","Gujarat","24","Surat",0.0
1304,"2019-06-01","Maharashtra","27","Aurangabad",0.0
1305,"2019-06-01","Bihar","10","Gaya",0.0
1306,"2019-06-01","Madhya Pradesh","23","Indore",119.0
1307,"2019-07-01","Tamil Nadu","33","Chennai",24636.0
1308,"2019-07-01","West Bengal","19","Kolkata",5453.0
1309,"2019-07-01","Gujarat","24","Ahmedabad",4605.0
1310,"2019-07-01","Goa","30","Goa",109.0
1311,"2019-07-01","Assam","18","Guwahati",0.0
1312,"2019-07-01","Uttar Pradesh","9","Lucknow",342.0
1313,"2019-07-01","Rajasthan","8","Jaipur",180.0
1314,"2019-07-01","Kerala","32","Trivandrum",2857.0
1315,"2019-07-01","Odisha","21","Bhubaneswar",0.0
1316,"2019-07-01","Kerala","32","Calicut",2645.0
1317,"2019-07-01","Tamil Nadu","33","Coimbatore",196.0
1318,"2019-07-01","Uttar Pradesh","9","Varanasi",0.0
1319,"2019-07-01","Jammu and Kashmir","1","Srinagar",0.0
1320,"2019-07-01","Punjab","3","Amritsar",68.0
1321,"2019-07-01","Karnataka","29","Mangalore",197.0
1322,"2019-07-01","Andaman and Nicobar Islands","35","Portblair",0.0
1323,"2019-07-01","Tamil Nadu","33","Trichy",736.0
1324,"2019-07-01","Manipur","14","Imphal",0.0
1325,"2019-07-01","Andhra Pradesh","28","Vijayawada",0.0
1326,"2019-07-01","Andhra Pradesh","28","Tirupati",0.0
1327,"2019-07-01","Delhi","7","Delhi",53568.0
1328,"2019-07-01","Maharashtra","27","Mumbai",48030.0
1329,"2019-07-01","Karnataka","29","Bangalore",19182.0
1330,"2019-07-01","Telangana","36","Hyderabad",7229.0
1331,"2019-07-01","Kerala","32","Cochin",5445.0
1332,"2019-07-01","Maharashtra","27","Nagpur",309.0
1333,"2019-07-01","Kerala","32","Kannur",0.0
1334,"2019-07-01","Maharashtra","27","Pune",11.0
1335,"2019-07-01","Bihar","10","Patna",0.0
1336,"2019-07-01","West Bengal","19","Bagdogra",0.0
1337,"2019-07-01","Andhra Pradesh","28","Visakhapatnam",37.0
1338,"2019-07-01","Punjab","3","Chandigarh",0.0
1339,"2019-07-01","Tamil Nadu","33","Madurai",128.0
1340,"2019-07-01","Gujarat","24","Surat",0.0
1341,"2019-07-01","Maharashtra","27","Aurangabad",0.0
1342,"2019-07-01","Bihar","10","Gaya",0.0
1343,"2019-07-01","Madhya Pradesh","23","Indore",102.0
1344,"2019-08-01","Tamil Nadu","33","Chennai",23262.0
1345,"2019-08-01","West Bengal","19","Kolkata",4793.0
1346,"2019-08-01","Gujarat","24","Ahmedabad",3782.0
1347,"2019-08-01","Goa","30","Goa",93.0
1348,"2019-08-01","Assam","18","Guwahati",0.0
1349,"2019-08-01","Uttar Pradesh","9","Lucknow",216.0
1350,"2019-08-01","Rajasthan","8","Jaipur",183.0
1351,"2019-08-01","Kerala","32","Trivandrum",2398.0
1352,"2019-08-01","Odisha","21","Bhubaneswar",4.0
1353,"2019-08-01","Kerala","32","Calicut",2501.0
1354,"2019-08-01","Tamil Nadu","33","Coimbatore",225.0
1355,"2019-08-01","Uttar Pradesh","9","Varanasi",0.0
1356,"2019-08-01","Jammu and Kashmir","1","Srinagar",0.0
1357,"2019-08-01","Punjab","3","Amritsar",82.0
1358,"2019-08-01","Karnataka","29","Mangalore",204.0
1359,"2019-08-01","Andaman and Nicobar Islands","35","Portblair",0.0
1360,"2019-08-01","Tamil Nadu","33","Trichy",809.0
1361,"2019-08-01","Manipur","14","Imphal",0.0
1362,"2019-08-01","Andhra Pradesh","28","Vijayawada",0.0
1363,"2019-08-01","Andhra Pradesh","28","Tirupati",0.0
1364,"2019-08-01","Delhi","7","Delhi",51847.0
1365,"2019-08-01","Maharashtra","27","Mumbai",47938.0
1366,"2019-08-01","Karnataka","29","Bangalore",18312.0
1367,"2019-08-01","Telangana","36","Hyderabad",6659.0
1368,"2019-08-01","Kerala","32","Cochin",7488.0
1369,"2019-08-01","Maharashtra","27","Nagpur",65.0
1370,"2019-08-01","Kerala","32","Kannur",0.0
1371,"2019-08-01","Maharashtra","27","Pune",21.0
1372,"2019-08-01","Bihar","10","Patna",0.0
1373,"2019-08-01","West Bengal","19","Bagdogra",0.0
1374,"2019-08-01","Andhra Pradesh","28","Visakhapatnam",43.0
1375,"2019-08-01","Punjab","3","Chandigarh",43.0
1376,"2019-08-01","Tamil Nadu","33","Madurai",0.0
1377,"2019-08-01","Gujarat","24","Surat",0.0
1378,"2019-08-01","Maharashtra","27","Aurangabad",0.0
1379,"2019-08-01","Bihar","10","Gaya",0.0
1380,"2019-08-01","Madhya Pradesh","23","Indore",28.0
1381,"2019-09-01","Tamil Nadu","33","Chennai",22940.0
1382,"2019-09-01","West Bengal","19","Kolkata",4981.0
1383,"2019-09-01","Gujarat","24","Ahmedabad",3893.0
1384,"2019-09-01","Goa","30","Goa",86.0
1385,"2019-09-01","Assam","18","Guwahati",1.0
1386,"2019-09-01","Uttar Pradesh","9","Lucknow",247.0
1387,"2019-09-01","Rajasthan","8","Jaipur",208.0
1388,"2019-09-01","Kerala","32","Trivandrum",2214.0
1389,"2019-09-01","Odisha","21","Bhubaneswar",7.0
1390,"2019-09-01","Kerala","32","Calicut",2265.0
1391,"2019-09-01","Tamil Nadu","33","Coimbatore",226.0
1392,"2019-09-01","Uttar Pradesh","9","Varanasi",0.0
1393,"2019-09-01","Jammu and Kashmir","1","Srinagar",0.0
1394,"2019-09-01","Punjab","3","Amritsar",72.0
1395,"2019-09-01","Karnataka","29","Mangalore",239.0
1396,"2019-09-01","Andaman and Nicobar Islands","35","Portblair",0.0
1397,"2019-09-01","Tamil Nadu","33","Trichy",749.0
1398,"2019-09-01","Manipur","14","Imphal",0.0
1399,"2019-09-01","Andhra Pradesh","28","Vijayawada",0.0
1400,"2019-09-01","Andhra Pradesh","28","Tirupati",0.0
1401,"2019-09-01","Delhi","7","Delhi",51951.0
1402,"2019-09-01","Maharashtra","27","Mumbai",46415.0
1403,"2019-09-01","Karnataka","29","Bangalore",18268.0
1404,"2019-09-01","Telangana","36","Hyderabad",6427.0
1405,"2019-09-01","Kerala","32","Cochin",4832.0
1406,"2019-09-01","Maharashtra","27","Nagpur",59.0
1407,"2019-09-01","Kerala","32","Kannur",0.0
1408,"2019-09-01","Maharashtra","27","Pune",32.0
1409,"2019-09-01","Bihar","10","Patna",0.0
1410,"2019-09-01","West Bengal","19","Bagdogra",0.0
1411,"2019-09-01","Andhra Pradesh","28","Visakhapatnam",50.0
1412,"2019-09-01","Punjab","3","Chandigarh",0.0
1413,"2019-09-01","Tamil Nadu","33","Madurai",176.0
1414,"2019-09-01","Gujarat","24","Surat",0.0
1415,"2019-09-01","Maharashtra","27","Aurangabad",0.0
1416,"2019-09-01","Bihar","10","Gaya",0.0
1417,"2019-09-01","Madhya Pradesh","23","Indore",38.0
1418,"2019-10-01","Tamil Nadu","33","Chennai",22940.0
1419,"2019-10-01","West Bengal","19","Kolkata",4981.0
